ID,fullName,lastName,firstName,patronymic,wikiLink,birthDate,deathDate
73,Бандурак Володимир Юрійович,Бандурак,Володимир,Юрійович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD%D0%B4%D1%83%D1%80%D0%B0%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%AE%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
74,Бандуренко Євген Федорович,Бандуренко,Євген,Федорович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD%D0%B4%D1%83%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
75,Бандурка Іван Петрович,Бандурка,Іван,Петрович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD%D0%B4%D1%83%D1%80%D0%BA%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
76,Барагура Володимир,Барагура,Володимир,,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B0%D0%B3%D1%83%D1%80%D0%B0_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,,
77,Баранов Віктор Федорович,Баранов,Віктор,Федорович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B0%D0%BD%D0%BE%D0%B2_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
78,Лазар (Баранович),Баранович,Лазар,,https://uk.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B7%D0%B0%D1%80_(%D0%91%D0%B0%D1%80%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87),,
79,Барась Микола Тадіонович,Барась,Микола,Тадіонович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B0%D1%81%D1%8C_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%A2%D0%B0%D0%B4%D1%96%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
80,Барбакару Анатолій Іванович,Барбакару,Анатолій,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B1%D0%B0%D0%BA%D0%B0%D1%80%D1%83_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
81,Барвінок Володимир Іванович,Барвінок,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B2%D1%96%D0%BD%D0%BE%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
82,Барвінський Володимир Григорович,Барвінський,Володимир,Григорович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B2%D1%96%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
83,Барвінський Іполит Григорович,Барвінський,Іполит,Григорович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B2%D1%96%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%BF%D0%BE%D0%BB%D0%B8%D1%82_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
84,Барвінський Осип Григорович,Барвінський,Осип,Григорович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B2%D1%96%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%81%D0%B8%D0%BF_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
85,Василь Барка,Василь,Барка,,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%91%D0%B0%D1%80%D0%BA%D0%B0,,
86,Орест Барчинський,Орест,Барчинський,,https://uk.wikipedia.org/wiki/%D0%9E%D1%80%D0%B5%D1%81%D1%82_%D0%91%D0%B0%D1%80%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9,,
87,Барщевський Василь Гаврилович,Барщевський,Василь,Гаврилович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D1%89%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
88,Басараб Василь Степанович,Басараб,Василь,Степанович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%81%D0%B0%D1%80%D0%B0%D0%B1_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
89,Батурин Сергій,Батурин,Сергій,,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%82%D1%83%D1%80%D0%B8%D0%BD_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9,,
90,Баулін Павло Борисович,Баулін,Павло,Борисович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%83%D0%BB%D1%96%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87,,
91,Юрій Бача,Юрій,Бача,,https://uk.wikipedia.org/wiki/%D0%AE%D1%80%D1%96%D0%B9_%D0%91%D0%B0%D1%87%D0%B0,,
92,Бачинський Андрій Михайлович,Бачинський,Андрій,Михайлович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
93,Бачинський Леонід Васильович,Бачинський,Леонід,Васильович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
94,Бачинський Олександр Гаврилович,Бачинський,Олександр,Гаврилович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
95,Яків Баш,Яків,Баш,,https://uk.wikipedia.org/wiki/%D0%AF%D0%BA%D1%96%D0%B2_%D0%91%D0%B0%D1%88,,
96,Башинський Віктор Антонович,Башинський,Віктор,Антонович,https://uk.wikipedia.org/wiki/%D0%91%D0%B0%D1%88%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
97,Бедрик Юрій Іванович,Бедрик,Юрій,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D0%B4%D1%80%D0%B8%D0%BA_%D0%AE%D1%80%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
98,Безорудько Віктор Григорович,Безорудько,Віктор,Григорович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D0%B7%D0%BE%D1%80%D1%83%D0%B4%D1%8C%D0%BA%D0%BE_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
99,Безушко Володимир,Безушко,Володимир,,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D0%B7%D1%83%D1%88%D0%BA%D0%BE_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,,
100,Бендер Віталій Петрович,Бендер,Віталій,Петрович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D0%BD%D0%B4%D0%B5%D1%80_%D0%92%D1%96%D1%82%D0%B0%D0%BB%D1%96%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
101,Валентин Бердт,Валентин,Бердт,,https://uk.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%91%D0%B5%D1%80%D0%B4%D1%82,,
102,Бердяєв Сергій Олександрович,Бердяєв,Сергій,Олександрович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B4%D1%8F%D1%94%D0%B2_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
103,Береза Богдан Зіновійович,Береза,Богдан,Зіновійович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%B0_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%97%D1%96%D0%BD%D0%BE%D0%B2%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
104,Береза Юрій Павлович (поет),Береза,Юрій,Павлович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%B0_%D0%AE%D1%80%D1%96%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BF%D0%BE%D0%B5%D1%82),,
105,Березовський Орест Іванович,Березовський,Орест,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%80%D0%B5%D1%81%D1%82_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
106,Берест Борис Пантелеймонович,Берест,Борис,Пантелеймонович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D1%81%D1%82_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9F%D0%B0%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
107,Бернатович Володимир Олександрович,Бернатович,Володимир,Олександрович,https://uk.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BD%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
108,Бєлєнькій Мар'ян Давидович,Бєлєнькій,Мар'ян,Давидович,https://uk.wikipedia.org/wiki/%D0%91%D1%94%D0%BB%D1%94%D0%BD%D1%8C%D0%BA%D1%96%D0%B9_%D0%9C%D0%B0%D1%80%27%D1%8F%D0%BD_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87,,
109,Бєльський Яків Мойсейович,Бєльський,Яків,Мойсейович,https://uk.wikipedia.org/wiki/%D0%91%D1%94%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%AF%D0%BA%D1%96%D0%B2_%D0%9C%D0%BE%D0%B9%D1%81%D0%B5%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
110,Бєля Михайло,Бєля,Михайло,,https://uk.wikipedia.org/wiki/%D0%91%D1%94%D0%BB%D1%8F_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE,,
111,Бжеський Роман Степанович,Бжеський,Роман,Степанович,https://uk.wikipedia.org/wiki/%D0%91%D0%B6%D0%B5%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
112,Биковець Михайло Миколайович,Биковець,Михайло,Миколайович,https://uk.wikipedia.org/wiki/%D0%91%D0%B8%D0%BA%D0%BE%D0%B2%D0%B5%D1%86%D1%8C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
113,Олександр Билінов,Олександр,Билінов,,https://uk.wikipedia.org/wiki/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%B8%D0%BB%D1%96%D0%BD%D0%BE%D0%B2,,
114,Било Йосип,Било,Йосип,,https://uk.wikipedia.org/wiki/%D0%91%D0%B8%D0%BB%D0%BE_%D0%99%D0%BE%D1%81%D0%B8%D0%BF,,
115,Бич-Лубенський Костянтин Михайлович,Бич-Лубенський,Костянтин,Михайлович,https://uk.wikipedia.org/wiki/%D0%91%D0%B8%D1%87-%D0%9B%D1%83%D0%B1%D0%B5%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
116,Бичинський Зіновій,Бичинський,Зіновій,,https://uk.wikipedia.org/wiki/%D0%91%D0%B8%D1%87%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%97%D1%96%D0%BD%D0%BE%D0%B2%D1%96%D0%B9,,
117,Бичко Валентин Васильович,Бичко,Валентин,Васильович,https://uk.wikipedia.org/wiki/%D0%91%D0%B8%D1%87%D0%BA%D0%BE_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
118,Ізидор Білак,Ізидор,Білак,,https://uk.wikipedia.org/wiki/%D0%86%D0%B7%D0%B8%D0%B4%D0%BE%D1%80_%D0%91%D1%96%D0%BB%D0%B0%D0%BA,,
119,Білаш Борис Федорович,Білаш,Борис,Федорович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B0%D1%88_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
120,Білецький-Носенко Павло Павлович,Білецький-Носенко,Павло,Павлович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B5%D1%86%D1%8C%D0%BA%D0%B8%D0%B9-%D0%9D%D0%BE%D1%81%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
121,Білий Дмитро Дмитрович,Білий,Дмитро,Дмитрович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
122,Білик Іван Іванович,Білик,Іван,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B8%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
123,Білинський Іван Григорович,Білинський,Іван,Григорович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
124,Білінський Володимир Броніславович,Білінський,Володимир,Броніславович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D1%96%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%91%D1%80%D0%BE%D0%BD%D1%96%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87,,
125,Біловус Йосип,Біловус,Йосип,,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%BE%D0%B2%D1%83%D1%81_%D0%99%D0%BE%D1%81%D0%B8%D0%BF,,
126,Білокриницький Федір Дмитрович,Білокриницький,Федір,Дмитрович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A4%D0%B5%D0%B4%D1%96%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
127,Білоус Анатолій Васильович,Білоус,Анатолій,Васильович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D0%BE%D1%83%D1%81_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
128,Біляїв Володимир Іванович,Біляїв,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D0%BB%D1%8F%D1%97%D0%B2_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
129,Бірчак Володимир Іванович,Бірчак,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D1%80%D1%87%D0%B0%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
130,Бірюков Михайло Олексійович,Бірюков,Михайло,Олексійович,https://uk.wikipedia.org/wiki/%D0%91%D1%96%D1%80%D1%8E%D0%BA%D0%BE%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
131,Блехман Михайло Самійлович,Блехман,Михайло,Самійлович,https://uk.wikipedia.org/wiki/%D0%91%D0%BB%D0%B5%D1%85%D0%BC%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%A1%D0%B0%D0%BC%D1%96%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
132,Близнець Віктор Семенович,Близнець,Віктор,Семенович,https://uk.wikipedia.org/wiki/%D0%91%D0%BB%D0%B8%D0%B7%D0%BD%D0%B5%D1%86%D1%8C_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
133,Блонський Тит Кирилович,Блонський,Тит,Кирилович,https://uk.wikipedia.org/wiki/%D0%91%D0%BB%D0%BE%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A2%D0%B8%D1%82_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
134,Бобикевич Костянтин,Бобикевич,Костянтин,,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D0%B8%D0%BA%D0%B5%D0%B2%D0%B8%D1%87_%D0%9A%D0%BE%D1%81%D1%82%D1%8F%D0%BD%D1%82%D0%B8%D0%BD,,
135,Бобикевич Олекса Христофорович,Бобикевич,Олекса,Христофорович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D0%B8%D0%BA%D0%B5%D0%B2%D0%B8%D1%87_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
136,Бобир Діодор Миколайович,Бобир,Діодор,Миколайович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D0%B8%D1%80_%D0%94%D1%96%D0%BE%D0%B4%D0%BE%D1%80_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
137,Бобровников Олексій Євгенович,Бобровников,Олексій,Євгенович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D1%80%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
138,Бобульський Антоній Андрійович,Бобульський,Антоній,Андрійович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B1%D1%83%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D1%96%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
139,Богацький Павло Олександрович,Богацький,Павло,Олександрович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B0%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
140,Богдан Цісик,Богдан,Цісик,,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%A6%D1%96%D1%81%D0%B8%D0%BA,,
141,Богданович Анатолій Максимович,Богданович,Анатолій,Максимович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
142,Богуцький Мусій Кирилович,Богуцький,Мусій,Кирилович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D1%83%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D1%83%D1%81%D1%96%D0%B9_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
143,Боднар Володимир Євгенович,Боднар,Володимир,Євгенович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B4%D0%BD%D0%B0%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
144,Боднар Ілько Павлович,Боднар,Ілько,Павлович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B4%D0%BD%D0%B0%D1%80_%D0%86%D0%BB%D1%8C%D0%BA%D0%BE_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
145,Боднарук Іван Лазарович,Боднарук,Іван,Лазарович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B4%D0%BD%D0%B0%D1%80%D1%83%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
146,Боднарчук Іван Дмитрович,Боднарчук,Іван,Дмитрович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B4%D0%BD%D0%B0%D1%80%D1%87%D1%83%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
147,Бодянський Осип Максимович,Бодянський,Осип,Максимович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B4%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%81%D0%B8%D0%BF_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
148,Божик Пантелеймон,Божик,Пантелеймон,,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B6%D0%B8%D0%BA_%D0%9F%D0%B0%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%D0%BC%D0%BE%D0%BD,,
149,Божко Сава Захарович,Божко,Сава,Захарович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B6%D0%BA%D0%BE_%D0%A1%D0%B0%D0%B2%D0%B0_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
150,Бойко Богдан Михайлович,Бойко,Богдан,Михайлович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B9%D0%BA%D0%BE_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
151,Бойко Григорій Пилипович,Бойко,Григорій,Пилипович,https://uk.wikipedia.org/wiki/%D0%91%D0%BE%D0%B9%D0%BA%D0%BE_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9_%D0%9F%D0%B8%D0%BB%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
